Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve","Current multiplicative mixture adaptation Bank 1 from lambda adaptation","Current multiplicative mixture adaptation Bank 2 from lambda adaptation","Long-term adaptation Bank 1","Long-term adaptation Bank 2","Multiplicative mixture adaptation high load bank 1","Multiplicative mixture adaptation high load bank 2","Multiplicative mixture adaptation including long-term adaptation Bank 1","Multiplicative mixture adaptation including long-term adaptation Bank 2","NOx sensor system adaptation value","Number of completed NOX sensor system adaptations","Number of completed NOx sensor system adaptations","Mileage at last NOx sensor system adaptation"
56.651,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.651,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.652,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.652,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.652,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.653,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.653,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.654,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.654,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.655,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.655,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-2000.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.656,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,-207.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.656,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,320.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.656,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,1604.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.657,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.657,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.658,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.658,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.659,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.659,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.659,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.660,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.660,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.661,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.661,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.662,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.662,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.663,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.663,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.56,-13.56,0.00,709.00,0.00,0.00
56.664,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.56,0.00,709.00,0.00,0.00
56.664,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
56.664,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
56.665,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
56.665,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
56.666,745.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.667,969.00,0.37,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.668,969.00,0.28,8.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.668,969.00,0.28,0.00,141.07,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.668,969.00,0.28,0.00,97.67,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.669,969.00,0.28,0.00,97.67,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.669,969.00,0.28,0.00,97.67,0.00,0.92,1.09,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.670,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.670,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.671,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.671,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.672,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,1.87,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.672,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,2.76,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.673,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,752.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.673,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.674,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.674,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.675,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.675,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-1009.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.675,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,166.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.676,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-878.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.676,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,2009.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.676,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.677,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.677,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.677,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.677,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,31.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.678,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,31.50,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.678,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.678,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,4.97,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.679,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.679,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.679,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.680,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.680,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.680,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
60.681,969.00,0.28,0.00,97.67,0.00,0.92,0.92,1.00,1.00,-4.08,-4.08,0.00,1.02,751.00,0.00,0.00,67.00,67.00,-72.00,-185.00,-443.00,376.00,19952.00,14823.00,26781.00,65535.00,32.00,32.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,-13.45,-13.45,0.00,709.00,0.00,0.00
